objectid,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,extra
mr_007,"Meteorite ""Horace""",,,"Origin: Tribune Co., KS
Catalog Number: 448.2
Sample Weight: 273.2 g
Type: Aerolite

The nickel-iron granules embedded in this meteorite are easily seen.

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_007,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_007.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_007_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_007_th.jpg,,,
mr_008,"Meteorite ""Ness City""",,,"Origin: Ness City, KS
Catalog Number: 87.11
Sample Weight: 1419 g
Type: Stone

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_008,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_008.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_008_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_008_th.jpg,,,
mr_009,"Meteorite ""Henbury""",,1931,"Origin: Henbury, Australia
Catalog Number: 193.183
Sample Weight: 3227 g
Type: Siderite

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_009,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_009.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_009_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_009_th.jpg,,,
mr_010,"Meteorite ""Imilac""",,,"Origin: Imilac, Chile
Catalog Number: 202.24
Sample Weight: 364.0 g
Type: Pallasite (Siderolite)

Very fine, rare pallasite. Olivine crystals are surrounded by a Ni-Fe matrix. This is a complete slice from an individual that has been polished and coated with shellac to protect the metal. 

Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_010,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_010.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_010_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_010_th.jpg,,,
mr_011,"Meteorite ""Canyon Diablo""",,,"Origin: Canyon Diablo, AZ
Catalog Number: 34.196
Sample Weight: 13,702 g
Total Weight: Estimated to be 20 tons
Type: Siderite

This is from the Great Arizona Crater. The fall was prehistoric.

Acquired from H. H. Nininger",Meteorites,,Display Case F3,,,,mr_011,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_011.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_011_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_011_th.jpg,,,
mr_012,"Meteorite ""Tulia""",,,"Origin: Swisher Co., TX
Catalog Number: 1
Sample Weight: 2942 g
Type: Stone

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_012,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_012.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_012_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_012_th.jpg,,,
mr_013,"Meteorite ""Plainview""",,1938,"Origin: Hale Co., TX
Catalog Number: 92.432, 92.454, 92.574
Sample Weight: 4060 g, 262 g, 529.5 g
Total Weight: 600 kg
Type: Aerolite

Three pieces of a meteorite which fell in May of 1902 or 1903.

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_013,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_013.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_013_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_013_th.jpg,,,
mr_014,"Meteorite ""Xiquipilco""",,,"Origin: Mexico
Catalog Number: 128 mm
Sample Weight: 25,821 g
Type: Siderite

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_014,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_014.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_014_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_014_th.jpg,,,
mr_015,"Meteorite ""Cope""",,,"Origin: Cope, CO
Catalog Number: 116.7
Sample Weight: 796 g
Type: Stone

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_015,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_015.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_015_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_015_th.jpg,,,
mr_016,"Meteorite ""Staunton""",,,"Origin: Staunton, VA
Catalog Number: 155.3
Sample Weight: 1268 g
Type: Siderite

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_016,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_016.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_016_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_016_th.jpg,,,
mr_017,"Meteorite ""Sierra Madera""",,,"Origin: Sierra Madera, TX
Sample Weight: 775.1 g
Type: Shattercones

From an ancient impact structure dating back at least 225 mil. years. Crater is 13 km in diameter with 5 km abrupt center uplift with height of 1200 m. Sample is piece of dolomite with centimeter sized shattercones on one side.

Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_017,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_017.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_017_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_017_th.jpg,,,
mr_018,"Meteorite ""Etter""",,1966,"Origin: Etter, TX
Catalog Number: H47.218
Sample Weight: 578.0 g
Type: Stony, L6

First recognized as a meteorite in 1966. 
The vein of metal running through this entire specimen is unusual in this type of stone meteorite.

Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_018,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_018.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_018_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_018_th.jpg,,,
mr_019,"Meteorite ""Roy""",,,"Origin: Roy, NM
Catalog Number: 234.40
Sample Weight: 678 g

Acquired from H. H. Nininger",Meteorites,,Display Case F3,,,,mr_019,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_019.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_019_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_019_th.jpg,,,
mr_020,"Meteorite ""Owasco""",,1984,"Origin: Owasco, NE
Catalog Number: H441.29
Sample Weight: 531.6 g
Type: Aerolite

Complete slice from an individual with some fusion crust showing. Surface has been polished to reveal the chondrules structure on its surface and the pattern of Ni-Fe grains and Fe-S grains (brassy color).

Acquired from Tiara Observatory",Meteorites,,Display Case F3,,,,mr_020,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_020.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_020_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_020_th.jpg,,,
mr_021,"Meteorite ""Kelly""",,,"Origin: Kelly, CO
Catalog Number: 398.2
Sample Weight: 1035 g
Type: Aerolite

Acquired from H. H. Nininger",Meteorites,,Display Case F3,,,,mr_021,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_021.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_021_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_021_th.jpg,,,
mr_022,"Meteorite ""Breece""",,1921,"Origin: Breece, NM
Catalog Number: 18.4
Sample Weight: 1196.3 g
Total Weight: 51 kg
Type: Iron

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_022,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_022.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_022_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_022_th.jpg,,,
mr_023,"Meteorite ""Arispe""",,1896,"Origin: Sonora, Mexico
Catalog Number: 9.1
Sample Weight: 324.5 g
Type: Siderite

Acquired from H. H. Nininger",Meteorites,,Display Case F3,,,,mr_023,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_023.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_023_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_023_th.jpg,,,
mr_024,"Meteorite ""Arriba""",,,"Origin: Lincoln Co., CO
Catalog Number: 328.9
Sample Weight: 127.5 g
Total Weight: 33.6 kg
Type: Stone

Acquired from H.H. Nininger",Meteorites,,Display Case F3,,,,mr_024,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/mr_024.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/mr_024_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/mr_024_th.jpg,,,
nu_001,Homemade Geiger counter,,1945,Grinnell's first Geiger counter which unfortunately is broken.,Modern_Physics,,,,,,nu_001,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/nu_001.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/nu_001_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/nu_001_th.jpg,,,
nu_002,Homemade Geiger Counter Power Unit,,,,Modern_Physics,,,,,,nu_002,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/nu_002.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/nu_002_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/nu_002_th.jpg,,,
nu_003,Nuclear Survey Meter,Nuclear-Chicago Corp.,,"Ionization Chamber
Model 2586",Modern_Physics,,Display Case V2,,,,nu_003,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/nu_003.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/nu_003_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/nu_003_th.jpg,,,
nu_004,Five Geiger Tubes,,,,Modern_Physics,,Display Case V2,,,,nu_004,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/nu_004.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/nu_004_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/nu_004_th.jpg,,,
nu_101,Radiation Monitor,Nuclear Instruments and Chemical Corp.,,"nu_101, Model 1613",Modern_Physics,,,,,,nu_101,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/nu_101.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/nu_101_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/nu_101_th.jpg,,,
nu_104,Multichannel Analyzer 512 Channel and Teletype (nu_103),Nuclear Data Corporation,,,Modern_Physics,,Dead Storage Room,,,,nu_104,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/nu_104.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/nu_104_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/nu_104_th.jpg,,,
op_001,Three-sided bottle with circular optical quality sides,,,,Optics,,Display Case H5,,,,op_001,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/op_001.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/op_001_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/op_001_th.jpg,,,
op_004,Nicol Prisms,,,"A Nicol Prism is a device to produce polarized light. It is made from a crystal of calcite, which is cut along a precisely determined plane and then cemented back together with Canada balsam. When a beam of light enters the crystal along the line defined by the mounting of the crystal, it is broken into two beams. In the two beams the planes of vibration of the electric field vector are perpendicular to one another. When the two beams strike the cemented cut, one is passed through and the other is deflected to the side and absorbed in the mounting.",Optics,,,,,,op_004,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/op_004.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/op_004_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/op_004_th.jpg,,,
op_007,Prism with Variable Angle,,,"This prism with variable angle was used to study how the angle of deviation of a beam of light increases with the refracting angle of the prism. The glass plates which make up part of the prism can move about their hinged bottom edge. Water is placed in the prism, a beam of light is directed through it, and then the angle of the prism can be changed by sliding the glass between the brass sides.",Optics,,Display Case H5,,,,op_007,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/op_007.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/op_007_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/op_007_th.jpg,,,
op_013,60-60-60 Prism with faceted ends,,1928,Has been at Grinell College since at least 1928.,Optics,,,,,,op_013,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/op_013.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/op_013_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/op_013_th.jpg,,,
op_014,Spherometer,,,,Optics,,Storage Location H1a,,,,op_014,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/op_014.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/op_014_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/op_014_th.jpg,,,
op_015,Lightmeter,Westinghouse Electric Corp.,,,Optics,,,,,,op_015,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/op_015.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/op_015_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/op_015_th.jpg,,,
op_016,Sight-Light Meter,Weston Electrical Instrument Co.,,"Model 703, Type 3",Optics,,,,,,op_016,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/op_016.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/op_016_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/op_016_th.jpg,,,
op_018,Two Mirrors,,,,Optics,,Storage Location F4a,,,,op_018,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/op_018.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/op_018_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/op_018_th.jpg,,,
